17181-54-3	[Na+].[Na+].[Na+].[Na+].OCCC(CCO)O[P]([O-])([O-])=O.OCC(O)CO[P]([O-])([O-])=O
14901-07-6	CC(=O)/C=C/C1=C(C)CCCC1(C)C
14937-32-7	Oc1cc(cc(O)c1O)C(=O)OC[C@H]2O[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H](OC(=O)c4cc(O)c(O)c(O)c4)[C@@H](OC(=O)c5cc(O)c(O)c(O)c5)[C@@H]2OC(=O)c6cc(O)c(O)c(O)c6
473-98-3	CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12
472-15-1	CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O
485-49-4	CN1CCc2cc3OCOc3cc2[C@H]1[C@@H]4OC(=O)c5c6OCOc6ccc45
82657-04-3	Cc1c(COC(=O)C2C(\C=C(/Cl)C(F)(F)F)C2(C)C)cccc1c3ccccc3
635-65-4	CC1=C(C=C)/C(NC1=O)=C/c2[nH]c(Cc3[nH]c(\C=C\4NC(=O)C(=C4C)C=C)c(C)c3CCC(O)=O)c(CCC(O)=O)c2C
491-80-5	COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O
119139-23-0	O=C1NC(=O)C(=C1c2c[nH]c3ccccc23)c4c[nH]c5ccccc45
1565-94-2	CC(=C)C(=O)OCC(O)COc1ccc(cc1)C(C)(C)c2ccc(OCC(O)COC(=O)C(C)=C)cc2
11113-50-1	OB(O)O
7440-42-8	[B]
20350-15-6	C[C@H]1CCC/C=C/[C@@H]2C[C@H](O)C[C@H]2[C@@H](O)\C=C\C(=O)O1
7726-95-6	[Br-]
25614-03-3	CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C
59-14-3	OCC1OC(CC1O)N2C=C(Br)C(=O)NC2=O
75-27-4	ClC(Cl)Br
74-96-4	CCBr
357-57-3	COc1cc2N3C4[C@@H]5C(CC3=O)OCC=C6CN7CC[C@]4([C@@H]7C[C@H]56)c2cc1OC
14907-98-3	COC(=O)[C@@]12OC[C@@]34[C@@H](C[C@H]5C(=C(O)C(=O)C[C@]5(C)[C@H]3[C@@H](O)[C@@H]1O)C)OC(=O)[C@H](OC(=O)C=C(C)C)[C@@H]24
51333-22-3	CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
465-21-4	C[C@]12CC[C@H](O)C[C@H]1CCC3C2CC[C@]4(C)[C@H](CC[C@]34O)C5=COC(=O)C=C5
52485-79-7	[Cl-].COC12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56.[H+]
34841-39-9	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
55-98-1	C[S](=O)(=O)OCCCCO[S](C)(=O)=O
69648-38-0	CCCC1(CCC1)[C@H](O)C\C=C\[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC
487-52-5	Oc1ccc(c(O)c1)C(=O)\C=C\c2ccc(O)c(O)c2
25013-16-5	COc1ccc(O)c(c1)C(C)(C)C
128-37-0	Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
85-68-7	CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2
3817-11-6	CCCCN(CCCCO)N=O
94-26-8	CCCCOC(=O)c1ccc(O)cc1
98-54-4	CC(C)(C)c1ccc(O)cc1
107-92-6	CCCC(O)=O
75-60-5	C[As](C)(O)=O
543-90-8	[Cd++].CC([O-])=O.CC([O-])=O
10325-94-7	[Cd++].O[N+]([O-])=O.O[N+]([O-])=O
1306-24-7	[Se]=[Cd]
10124-36-4	[Cd++].[O-][S]([O-])(=O)=O
1306-25-8	[Cd]=[Te]
469-83-0	C[C@@]12CCc3occc3[C@H]1CC[C@@]45C[C@@H](CC[C@@H]24)[C@@](O)(CO)C5
331-39-5	OC(=O)\C=C/c1ccc(O)c(O)c1
58-08-2	Cn1cnc2N(C)C(=O)N(C)C(=O)c12
1344-95-2	[Ca++].[O-][Si]([O-])=O
121263-19-2	COC1=CC(=O)c2c(O)c(OC)c(CC(C)OC(=O)Oc3ccc(O)cc3)c4c5c(CC(C)OC(=O)c6ccccc6)c(OC)c(O)c7C(=O)C=C(OC)c(c1c24)c57
101932-71-2	COC[C@@H]([C@H](O)[C@H](O)C(=O)NCC[C@H](C)c1occ(/C=C/C[C@H]2O[C@@]3(C[C@H](O)[C@H]2C)O[C@H]([C@H](C[C@H](O)[C@@H](C)[C@H](O)[C@H](C)\C=C(C)\C(C)=C\C=C\C(C)=C/C#N)OC)[C@H](O[P](O)(O)=O)C3(C)C)n1)N(C)C
7689-03-4	CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O
139481-59-7	CCOc1nc2cccc(C(O)=O)c2n1Cc3ccc(cc3)c4ccccc4c5n[nH]nn5
13956-29-1	CCCCCc1cc(O)c(C2C=C(C)CC[C@H]2C(C)=C)c(O)c1
56-25-7	C[C@@]12[C@H]3CC[C@H](O3)[C@]1(C)C(=O)OC2=O
404-86-4	COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O
133-06-2	ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O
149-30-4	S=C1Nc2ccccc2S1
298-46-4	NC(=O)N1c2ccccc2C=Cc3ccccc13
63-25-2	CNC(=O)Oc1cccc2ccccc12
10605-21-7	COC(=O)Nc1[nH]c2ccccc2n1
5697-56-3	[Na+].[Na+].CC1(C)[C@H](CCC2(C)[C@H]1CCC3(C)[C@@H]2C(=O)C=C4C5C[C@](C)(CCC5(C)CC[C@@]34C)C([O-])=O)OC(=O)CCC([O-])=O
1563-66-2	CNC(=O)Oc1cccc2CC(C)(C)Oc12
75-15-0	S=C=S
630-08-0	[C-]#[O+]
555-60-2	Clc1cccc(NN=C(C#N)C#N)c1
41575-94-4	N|[Pt++]|1(|N)|OC(=O)C2(CCC2)C(O|1)=O
154-93-8	ClCCNC(=O)N(CCCl)N=O
305-84-0	NCCC(=O)N[C@@H](Cc1[nH]cnc1)C(O)=O
9000-07-1	9000-07-1Did not work
499-75-2	CC(C)c1ccc(C)c(O)c1
72956-09-3	COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23
13877-93-5	C\C1=C\CCC(=C)C2CC(C)(C)C2CC1
154-23-4	O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c3ccc(O)c(O)c3
120-80-9	Oc1ccccc1O
55268-75-2	CO\N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3occc3
120287-85-6	120287-85-6Did not work
94-41-7	O=C(\C=C\c1ccccc1)c2ccccc2
34316-15-9	COc1ccc2c3ccc4cc5OCOc5cc4c3[n+](C)cc2c1OC
474-25-9	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
9012-76-4	COC(=O)N[C@@H]1[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7N)[C@H](O)[C@H]6N)[C@H](O)[C@H]5N)[C@H](O)[C@H]4N)[C@H](O)[C@H]3N)[C@H](O)[C@H]2N)[C@@H](CO)O[C@H]1O[C@H]8[C@H](O)[C@@H](N)[C@@H](O[C@@H]8CO)O[C@H]9[C@H](O)[C@@H](N)[C@H](O)O[C@@H]9CO
305-03-3	OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl
56-75-7	OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O
118-75-2	ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
12789-03-6	ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl
143-50-0	ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
533-45-9	Cc1ncsc1CCCl
107-20-0	ClCC=O
11097-69-1	Clc1cccc(c1Cl)c2ccc(Cl)c(Cl)c2Cl
327-97-9	O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O
15611-43-5	[Na+].[Na+].[Na+].[Cu++]|1|N\2=C3/C=C4\[N-]\C(=C/C5=N|1\C(=C(\CC([O-])=O)C6=NC(=C(C)C6=C([O-])[O-])\C=C2C(=C3C)CC)C(CCC([O-])=O)C5C)C(=C4C=C)C
50-53-3	CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13
67-97-0	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C3/C[C@@H](O)CCC3=C
566-26-7	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
81-25-4	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
62-49-7	C[N+](C)(C)CCO
1333-82-0	O=[Cr](=O)=O
218-01-9	c1ccc2c(c1)ccc3c4ccccc4ccc23
481-74-3	Cc1cc(O)c2C(=O)c3c(O)cccc3C(=O)c2c1
113852-37-2	NC1=NC(=O)N(CC(CO)OC[P](O)(O)=O)C=C1
73963-72-1	O=C1CCc2cc(OCCCCc3nnnn3C4CCCCC4)ccc2N1
51481-61-9	CN=C(NCCSCc1nc[nH]c1C)NC#N
19122-79-3	S=[Hg]
621-82-9	OC(=O)\C=C\c1ccccc1
104-55-2	O=C/C=C/c1ccccc1
470-37-1	CC(=O)O[C@H]1[C@H]2O[C@]23C4CC[C@@H]5C[C@@H](O)CCC5(C)C4CCC3(C)[C@H]1C6=CC(=O)OC=C6
52214-84-3	CC(C)(Oc1ccc(cc1)C2CC2(Cl)Cl)C(O)=O
85721-33-1	OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O
59729-33-8	CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3
5392-40-5	CC(C)=CCC\C(C)=C\C=O
77-92-9	OC(=O)CC(O)(CC(O)=O)C(O)=O
518-75-2	C[C@H]1OC=C2C(=O)C(=C(O)O)C(=O)C(=C2[C@@H]1C)C
442-52-4	Clc1ccc(Cn2c(CN3CCCC3)nc4ccccc24)cc1
37148-27-9	CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
130-26-7	Oc1c(I)cc(Cl)c2cccnc12
25122-41-2	CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl
10596-23-3	O[P](O)(=O)C(Cl)(Cl)[P](O)(O)=O
637-07-0	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
882-09-7	CC(C)(Oc1ccc(Cl)cc1)C(O)=O
911-45-5	CCN(CC)CCOc1ccc(cc1)\C(=C(Cl)\c2ccccc2)c3ccccc3
4205-90-7	Clc1cccc(Cl)c1NC2=NCCN2
23593-75-1	Clc1ccccc1C(n2ccnc2)(c3ccccc3)c4ccccc4
5786-21-0	CN1CCN(CC1)C2=C3C=CC=CC3=Nc4ccc(Cl)cc4N2
7646-79-9	[Cl-].[Cl-].[Co++]
64-86-8	COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O
138605-00-2	[Cl-].CN(C)CCC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@]2(C)O[C@](C)(CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@H]13)C=C.[H+]
1066-17-7	CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
458-36-6	COc1cc(\C=C\C=O)ccc1O
73-03-0	Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)C[C@H]3O
53-06-5	C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)CC(=O)[C@H]23
486-56-6	CN1C(CCC1=O)c2cccnc2
479-13-0	Oc1ccc2c(OC(=O)c3c2oc4cc(O)ccc34)c1
42553-65-1	CC(=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)/C=C/C=C(\C)C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O
8001-28-3	8001-28-3Did not work
35825-57-1	C[C@H]1COC2=C1C(=O)C(=O)c3c4CCCC(C)(C)c4ccc23
6199-67-3	CC(=O)OC(C)(C)\C=C\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
2222-07-3	CC(C)(O)\C=C\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
80-15-9	CC(C)(OO)c1ccccc1
7447-39-4	[Cl-].[Cl-].[Cu++]
1317-38-0	O=[Cu]
420-04-2	NC#N
21725-46-2	CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
7084-24-4	[Cl-].OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2c4ccc(O)c(O)c4)[C@H](O)[C@@H](O)[C@@H]1O
7665-99-8	NC1=NC(=O)c2ncn(C3OC4CO[P](O)(=O)OC4C3O)c2N1
66-81-9	C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2
68359-37-5	CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2
68085-85-8	CC1(C)C(\C=C(/Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
121552-61-2	Cc1cc(nc(Nc2ccccc2)n1)C3CC3
427-51-0	CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@]12C)C(C)=O
52-90-4	NC(CS)C(O)=O
147-94-4	NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O
14930-96-2	14930-96-2Did not work
4342-03-4	CN(C)N\N=C/1N=CN=C1C(N)=O
50-76-0	CC(C)C1NC(=O)C(NC(=O)c2ccc(C)c3OC4=C(C)C(=O)C(=C(C(=O)NC5C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C6CCCN6C(=O)C(NC5=O)C(C)C)C4=Nc23)N)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C7CCCN7C1=O
17230-88-5	C[C@]12Cc3cnoc3C=C1CC[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4CC[C@@]5(O)C#C
117-10-2	Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12
7261-97-4	[O-][N+](=O)c1ccc(cc1)c2oc(cc2)\C=N\N3CC(=O)NC3=O
80-08-0	Nc1ccc(cc1)[S](=O)(=O)c2ccc(N)cc2
20830-81-3	COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(C)=O
2642-82-2	OCC(c1ccc(Cl)cc1)c2ccc(Cl)cc2
1163-19-5	Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br
52820-00-5	CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2
2353-33-5	NC1=NC(=O)N(C=N1)C2CC(O)C(CO)O2
5928-25-6	CC(C)=CC(=O)O[C@H]1Cc2cc3C=CC(=O)Oc3cc2OC1(C)C
522-17-8	COc1cc2OC[C@H]3Oc4c(ccc5OC(C)(C)C=Cc45)C(=O)[C@H]3c2cc1OC
490-83-5	OCC(O)C1OC(=O)C(=O)C1=O
53-43-0	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
651-48-9	C[C@]12CC[C@H]3[C@@H](CC=C4C[C@H](CC[C@]34C)O[S](O)(=O)=O)[C@@H]1CCC2=O
13270-61-6	[Cl-].Oc1cc(O)c2cc(O)c([o+]c2c1)c3cc(O)c(O)c(O)c3
319-86-8	ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
119-13-1	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2cc(O)cc(C)c2O1
477-30-5	CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13
24939-17-1	COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O
83-44-3	C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
154-17-6	OCC1OC(O)CC(O)C1O
961-07-9	NC1=NC(=O)c2ncn(C3CC(O)C(CO)O3)c2N1
83409-32-9	CCCCc1oc2ccccc2c1C(=O)c3cc(I)c(OCCNCC)c(I)c3
79352-78-6	CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
50-47-5	CNCCCN1c2ccccc2CCc3ccccc13
64-85-7	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2C(=O)CO
113775-47-6	C[C@H](c1[nH]cnc1)c2cccc(C)c2C
51-64-9	C[C@H](N)Cc1ccccc1
125-71-3	COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1
41451-28-9	CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C
431-03-8	CC(=O)C(C)=O
2179-57-9	C=CCSSCC=C
2050-87-5	C=CCSSSCC=C
117-96-4	CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I
439-14-5	CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13
333-41-5	CCO[P](=S)(OCC)Oc1cc(C)nc(n1)C(C)C
364-98-7	CC1=N[S](=O)(=O)c2cc(Cl)ccc2N1
189-64-0	c1ccc2c(c1)cc3ccc4c5ccccc5cc6ccc2c3c46
191-30-0	c1ccc2c(c1)cc3ccc4cccc5c6ccccc6c2c3c45
132-64-9	o1c2ccccc2c3ccccc13
120-46-7	O=C(CC(=O)c1ccccc1)c2ccccc2
683-18-1	[Cl]|[Sn](|[Cl])(CCCC)CCCC
84-74-2	CCCCOC(=O)c1ccccc1C(=O)OCCCC
17411-19-7	[H+].[H+].[Cl-].[Cl-].CN1CCC2Nc3ccc(C)cc3C2C1
72-54-8	ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2
53-85-0	OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cc(Cl)c(Cl)cc23
62-73-7	CO[P](=O)(OC)OC=C(Cl)Cl
115-32-2	OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
66-76-2	66-76-2Did not work
84-61-7	O=C(OC1CCCCC1)c2ccccc2C(=O)OC3CCCCC3
60-57-1	ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl
111-42-2	OCCNCCO
117-81-7	CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
141-05-9	CCOC(=O)\C=C/C(=O)OCC
55-18-5	CCN(CC)N=O
84-66-2	CCOC(=O)c1ccccc1C(=O)OCC
64-67-5	CCO[S](=O)(=O)OCC
71-63-6	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4
20830-75-5	C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]2[C@@H](O)C[C@@H](O[C@@H]2C)O[C@H]3[C@@H](O)C[C@@H](O[C@@H]3C)O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)C4
3648-21-3	CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC
19408-84-5	COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O
511-12-6	CN1C[C@@H](C[C@H]2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O.C[S](O)(=O)=O
462-20-4	OC(=O)CCCCC(S)CCS
84-69-5	CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
26761-40-0	CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
28553-12-0	CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C
42399-41-7	COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O
36304-82-2	CN1CC[C@@]23CCCC[C@@H]2[C@H]1Cc4ccc(C)cc34.O[P](O)(O)=O
60-51-5	CNC(=O)CS[P](=S)(OC)OC
99-97-8	CN(C)c1ccc(C)cc1
68-12-2	CN(C)C=O
62-75-9	CN(C)N=O
131-11-3	COC(=O)c1ccccc1C(=O)OC
13366-36-4	C\C(=C(\C)c1ccc(O)cc1)c2ccc(O)cc2
67-68-5	C[S](C)=O
1002-53-5	CCCC[Sn]CCCC
84-75-3	CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC
97-00-7	[O-][N+](=O)c1ccc(Cl)c(c1)[N+]([O-])=O
117-84-0	CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
551-11-1	CCCCCC(O)/C=C/C1C(O)CC(O)C1C\C=C\CCCC(O)=O
131-18-0	CCCCCOC(=O)c1ccccc1C(=O)OCCCCC
131-16-8	CCCOC(=O)c1ccccc1C(=O)OCCC
19057-60-4	C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O
512-04-9	C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C
520-34-3	COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O)cc3O2
520-27-4	COc1ccc(cc1O)C2=CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2
92-52-4	c1ccc(cc1)c2ccccc2
10182-84-0	[F-].[F-].[F-].[F-].[F-].[F-].[As+5].[I+](c1ccccc1)c2ccccc2
58-32-2	OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO
2764-72-9	C1C[n+]2ccccc2c3cccc[n+]13
3483-12-3	O[C@@H](CS)[C@@H](O)CS
147-84-2	O.O.O.[Na+].CCN(CC)C([S-])=S
330-54-1	CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1
77086-22-7	C[C@]12N[C@H](Cc3ccccc13)c4ccccc24.OC(=O)\C=C/C(O)=O
34368-04-2	CC(CCc1ccc(O)cc1)NCCc2ccc(O)c(O)c2
25167-62-8	CC\C=C\C\C=C\C\C=C\C\C=C/C/C=C/C/C=C/CCC(O)=O
120011-70-3	[H+].[Cl-].COc1cc2CC(CC3CCN(CC3)Cc4ccccc4)C(=O)c2cc1OC
74191-85-8	COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4
564-25-0	O.O.[Cl-].C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(=C(N)/O)/C(=O)[C@@]3(O)C(=O)C2=C(O)c4c(O)cccc14.[H+]
643-56-1	COC1=C(C)C(=O)C=C2OC(=CC=C12)c3ccccc3
60940-34-3	O=C1N([Se]c2ccccc12)c3ccccc3
5289-74-7	CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C
27220-47-9	Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1
89-25-8	CC1=NN(C(=O)C1)c2ccccc2
60-00-4	OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
154635-17-3	FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3
67-42-5	OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O
1553-41-9	CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCCC(O)=O
476-66-4	Oc1cc2C(=O)Oc3c(O)c(O)cc4C(=O)Oc(c1O)c2c34
519-23-3	Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14
483-18-1	CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]4NCCc5cc(OC)c(OC)cc45
518-82-1	Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1
75847-73-3	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(O)=O
67924-63-4	67924-63-4Did not work
72-20-8	ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl
82159-09-9	CC(=C\c1ccccc1)/C=C/2SC(=S)N(CC(O)=O)C2=O
863-03-6	Oc1cc(O)c2C[C@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@@H](Oc2c1)c4ccc(O)c(O)c4
51-43-4	CNC[C@H](O)c1ccc(O)c(O)c1
